Routing Number,Name,City,State
282075662,ARKANSAS FEDERAL CREDIT UNION,LITTLE ROCK,AR
282075675,FT ROOTS CU,NO. LITTLE ROCK,AR
282075730,UP ARKANSAS FCU,NO LITTLE ROCK,AR
282075743,U.P. EMPLOYEES FEDERAL CREDIT UNION,NORTH LITTLE ROCK,AR
282076001,ARKANSAS HEALTH CENTER FCU,BENTON,AR
282970068,RELYANCE BANK,PINE BLUFF,AR
282970110,FIRST FINANCIAL BANK,EL DORADO,AR
282970437,FIRST HORIZON BANK,MEMPHIS,TN
282974006,CADENCE BANK,TUPELO,MS
282974161,UNITED BANK,SPRINGDALE,AR
282974527,HENDERSON STATE UNIVERSITY FCU,ARKADELPHIA,AR
282974530,PATTERSON FEDERAL CREDIT UNION,ARKADELPHIA,AR
282974637,RIVER VALLEY FCU,CAMDEN,AR
282974679,TIMBERLINE FEDERAL CREDIT UNION,CROSSETT,AR
282974695,LION FEDERAL CREDIT UNION,EL DORADO,AR
282974750,UARK FCU,FAYETTEVILLE,AR
282974763,NORTHWEST ARKANSAS FCU,FAYETTEVILLE,AR
282974831,ARKANSAS BEST FCU,FORT SMITH,AR
282974860,FT SMITH DIXIE CUP F.C.U.,FORT SMITH,AR
282974873,FORT SMITH TEACHERS FCU,FORT SMITH,AR
282974899,RHEEM ARKANSAS FEDERAL CREDIT UNION,FORT SMITH,AR
282974925,RIVER TOWN FEDERAL CREDIT UNION,FORT SMITH,AR
282974938,MERCY CREDIT UNION,SPRINGFIELD,MO
282974970,GARLAND COUNTY EDUCATORS FEDERAL CU,HOT SPRINGS,AR
282974996,DIAMOND LAKES FEDERAL CREDIT UNION,MALVERN,AR
282975018,COMBINED FEDERAL CREDIT UNION,HOT SPRINGS,AR
282975034,DIAMOND LAKES FEDERAL CREDIT UNION,MALVERN,AR
282975788,FAIRFIELD FCU,PINE BLUFF,AR
282975827,PBA FEDERAL C.U.,PINE BLUFF,AR
282975843,PINE BLUFF POSTAL CREDIT UNION,PINE BLUFF,AR
282975856,PINE BLUFF COTTON BELT FCU,PINE BLUFF,AR
282975869,PINE FEDERAL CREDIT UNION,PINE BLUFF,AR
282975908,PRIORITY FEDERAL CREDIT UNION,RUSSELLVILLE,AR
282975940,WHITE COUNTY GOVT FCU,SEARCY,AR
282975953,NATURAL STATE FCU,SEARCY,AR
282976020,SUBIACO FCU,SUBIACO,AR
282976059,ARKANSAS SUPERIOR FEDERAL CU,WARREN,AR
282985558,MIL-WAY FEDERAL CREDIT UNION,TEXARKANA,AR
283071788,FIRST SAVINGS BANK,CORYDON,IN
283071827,WESBANCO BANK INC,WHEELING,WV
283071830,FIRST FINANCIAL BANK,CINCINNATI,OH
283077669,ONE VISION FEDERAL CREDIT UNION,CLARKSVILLE,IN
283078684,AUTOTRUCK FINANCIAL CREDIT UNION,LOUISVILLE,KY
283078710,AUTOTRUCK FCU,LOUISVILLE,KY
283078778,BROWN-FORMAN EMPLOYEES CREDIT UNION,LOUISVILLE,KY
283078846,CHEMCO FEDERAL CREDIT UN,BARDSTOWN,KY
283078888,CLASS ACT FEDERAL CREDIT UNION,LOUISVILLE,KY
283078914,L&N FEDERAL CREDIT UNION,LOUISVILLE,KY
283079094,ADVANZ FEDERAL CREDIT UNION,LOUISVILLE,KY
283079117,L&N FEDERAL CREDIT UNION,LOUISVILLE,KY
283079120,KEMBA LOUISVILLE CREDIT UNION,LOUISVILLE,KY
283079159,TRANSCEND CREDIT UNION,LOUISVILLE,KY
283079175,KIT FEDERAL CREDIT UNION,LOUISVILLE,KY
283079227,L & N EMPLOYEES FCU,LOUISVILLE,KY
283079272,COMMONWEALTH CREDIT UNION,FRANKFORT,KY
283079298,BEACON CREDIT UNION,LOUISVILLE,KY
283079311,LOUISVILLE FED CU,LOUISVILLE,KY
283079324,COMMONWEALTH CREDIT UNION,FRANKFORT,KY
283079353,LOUISVILLE GAS & ELECTRIC CO. CU,LOUISVILLE,KY
283079405,ABOUND FEDERAL CREDIT UNION,RADCLIFF,KY
283079450,MSD FEDERAL CREDIT UNION,LOUISVILLE,KY
283079476,PARK FCU D/B/A PARK COMMUNITY CU,LOUISVILLE,KY
283079609,RURAL COOPERATIVES CR UN,LOUISVILLE,KY
283079722,1ST UNITED LABOR FEDERAL CU,LOUISVILLE,KY
283085868,SHEET METAL WORKERS LOCAL 110 FCU,LOUISVILLE,KY
283970850,FIRST FEDERAL SVGS BANK OF FRANKFORT,FRANKFORT,KY
283971600,BEDFORD FEDERAL SAVINGS BANK,BEDFORD,IN
283971901,MID SOUTHERN SAVINGS BK FSB,SALEM,IN
283971914,SCOTTSBURG B&L ASN,SCOTTSBURG,IN
283972036,REPUBLIC BANK,LOUISVILLE,KY
283972078,CARROLLTON FED. BANK,CARROLTON,KY
283972094,WESBANCO BANK WHEELING,WHEELING,WV
283972120,FIRST FEDERAL SVGS BANK OF KENTUCKY,FRANKFORT,KY
283972162,FIRST FINANCIAL BANK,CINCINNATI,OH
283972230,FIRST FINANCIAL BANK  N.A.,TERRE HAUTE,IN
283972434,FIRST FINANCIAL BANK  N.A.,TERRE HAUTE,IN
283972560,WESBANCO BANK  INC,WHEELING,WV
283977633,HOOSIER HILLS CREDIT UNION,BEDFORD,IN
283977688,CRANE CREDIT UNION,ODON,IN
283977905,DUBOIS-PIKE FEDERAL CREDIT UNION,JASPER,IN
283977989,MARTIN COUNTY COOPERATIVE C.U.,LOOGOOTEE,IN
283977992,CLIFTY CREEK EMPLOYEES FCU,MADISON,IN
283978001,JEFFERSON COMMUNITY FEDERAL CU,MADISON,IN
283978137,JACKSON CO COOP CU,SEYMOUR,IN
283978357,SERVICE ONE CREDIT UNION  INC.,BOWLING GREEN,KY
283978360,LAKE CHEM FCU,BENTON,KY
283978425,ABOUND FEDERAL CREDIT UNION,RADCLIFF,KY
283978441,COMMONWEALTH CREDIT UNION,FRANKFORT,KY
283978467,KENTUCKY EMPLOYEES CREDIT UNION,FRANKFORT,KY
283978522,AUTOTRUCK FINANCIAL CREDIT UNION,LOUISVILLE,KY
283978564,KRAFTCOR FEDERAL CREDIT UNION,HAWESVILLE,KY
283978593,GIBBS ALUMINUM FEDERAL CREDIT UNION,HENDERSON,KY
283979822,OWENSBORO FEDERAL CREDIT UNION,OWENSBORO,KY
283979835,REGIONAL MEDICAL CENTER EMPLOYEE FCU,MADISONVILLE,KY
283979877,YOUR HOMETOWN FEDERAL CREDIT UNION,MAYFIELD,KY
283979929,DAVIESS CO TEACHERS FCU,OWENSBORO,KY
283979945,GREEN RIVER AREA FEDERAL C.U.,OWENSBORO,KY
283979961,MODERN EMPL FCU,OWENSBORO,KY
283980002,OWENSBORO FEDERAL CREDIT UNION,OWENSBORO,KY
283980015,AUDUBON FEDERAL CREDIT UNION,OWENSBORO,KY
283980031,C-PLANT FCU,PADUCAH,KY
283980099,SIGNET FEDERAL CREDIT UNION,PADUCAH,KY
283980109,C-PLANT FCU,PADUCAH,KY
283980125,SHAWNEE TVA EMPLOYEES FCU,WEST PADUCAH,KY
283980138,W B H EMPL FCU,PADUCAH,KY
283980222,WHITESVILLE COMMUNITY CREDIT UNION,WHITESVILLE,KY
283985599,MSU FEDERAL CREDIT UNION,MURRAY,KY
283985829,LABOR MANAGEMENT FEDERAL CREDIT UN.,LEWISPORT,KY
283985913,DOE RUN FEDERAL CREDIT UNION,BRANDENBURG,KY
284071949,FINANCIAL FEDERAL BANK,MEMPHIS,TN
284073785,BANKTENNESSEE,COLLIERVILLE,TN
284073808,REGIONS BANK,HOOVER,AL
284084101,SOUTHERN SECURITY FCU,COLLIERVILLE,TN
284084114,HEALTHNET FEDERAL CREDIT UNION,CORDOVA,TN
284084130,BULAB EMPLOYEES FEDERAL CREDIT UNION,MEMPHIS,TN
284084208,MEMPHIS CITY EMPLOYEES CREDIT UNION,MEMPHIS,TN
284084266,SECURTRUST FEDERAL CREDIT UNION,SOUTHAVEN,MS
284084350,FEDEX EMPLOYEES CREDIT ASSN FCU,MEMPHIS,TN
284084363,F A A FEDERAL CREDIT UNION #9639,MEMPPHIS,TN
284084376,FEDERAL BUILDING FEDERAL CU,MEMPHIS,TN
284084460,HOPE FEDERAL CREDIT UNION,JACKSON,MS
284084512,CN/IC EMPLOYEES CREDIT UNION,MEMPHIS,TN
284084541,KELLOGG MPHS EMP CU,MEMPHIS,TN
284084554,KEMBA DELTA FEDERAL CREDIT UNION,BARTLETT,TN
284084567,KENNEDY V.A. EMPL FCU,MEMPHIS,TN
284084635,L. G. & W. FEDERAL CREDIT UNION,MEMPHIS,TN
284084813,KIMBERLY CLARK CREDIT UNION,MEMPHIS,TN
284084842,MEMPHIS MUNICIPAL EFCU,MEMPHIS,TN
284084871,MEMPHIS CITY EMPLOYEES CREDIT UNION,MEMPHIS,TN
284084907,ORION FEDERAL CREDIT UNION,MEMPHIS,TN
284084936,THE WEST TENNESSEE CREDIT UNION,MEMPHIS,TN
284084949,METHODIST HEALTHCARE FCU,MEMPHIS,TN
284085003,MEMPHIS CITY EMPLOYEES CREDIT UNION,MEMPHIS,TN
284085139,MEMPHIS CITY EMPLOYEES CREDIT UNION,MEMPHIS,TN
284085168,SOUTHERN SECURITY FEDERAL,COLLIERVILLE,TN
284085197,SHELBY COUNTY FEDERAL CREDIT UNION,MEMPHIS,TN
284085317,TVA MID SOUTH FEDERAL CREDIT UNION,MEMPHIS,TN
284085375,FIRST SOUTH FINANCIAL CREDIT UNION,BARTLETT,TN
284086471,UPS EMPLOYEES CREDIT UNION,MEMPHIS,TN
284170109,RIVERBANK,POCAHONTAS,AR
284170141,ARMOR BANK,FORREST CITY,AR
284170468,CENTENNIAL BANK,CONWAY,AR
284170510,FIRST HORIZON BANK,MEMPHIS,TN
284174134,UNICO BANK,PARAGOULD,AR
284174613,SUCCESS FEDERAL CREDIT UNION,BLYTHEVILLE,AR
284272612,AMORY FEDERAL SAVINGS & LOAN ASSOC.,AMORY,MS
284272625,RENASANT BANK,TUPELO,MS
284272641,PLANTERS BK & TR CO,INDIANOLA,MS
284272670,TRUSTMARK NATIONAL BANK,JACKSON,MS
284272780,RENASANT BANK,TUPELO,MS
284273912,SOUTHERN BANCORP BANK,ARKADELPHIA,AR
284273970,FIRST HORIZON BANK,MEMPHIS,TN
284274076,BANKPLUS,BELZONI,MS
284283067,TOMBIGBEE FCU,AMORY,MS
284283106,RED RIVER EMPLOYEES FCU,TEXARKANA,TX
284283164,STATEWIDE FEDERAL CREDIT UNION,FLOWOOD,MS
284283203,CM MEMBERS FEDERAL CREDIT UNION,COLUMBUS,MS
284283216,MUTUAL CREDIT UNION,VICKSBURG,MS
284283232,MUW EMPLOYEES FCU,COLUMBUS,MS
284283261,TRIANGLE FEDERAL CREDIT UNION,COLUMBUS,MS
284283342,DELTA CREDIT UNION,GREENVILLE,MS
284283397,AMPOT FCU,HAMILTON,MS
284283407,ELEVATOR CREDIT UNION,OLIVE BRANCH,MS
284283423,DELTA CREDIT UNION,GREENVILLE,MS
284283504,SHELBY/BOLIVAR COUNTY FCU,SHELBY,MS
284283630,TRIANGLE FCU,COLUMBUS,MS
284286051,HOPE FEDERAL CREDIT UNION,JACKSON,MS
284373760,COMMUNITY BANK,LEXINGTON,TN
284373838,CENTRAL BANK,SAVANNAH,TN
284383789,FIRST SOUTH FINANCIAL CREDIT UNION,BARTLETT,TN
284383886,LEADERS CREDIT UNION,JACKSON,TN
284383941,P + G JACKSON EMPL FCU,JACKSON,TN
284383954,PATRIOT EQUITY CREDIT UNION,JACKSON,TN
284383983,RESOURCE FEDERAL CREDIT UNION,JACKSON,TN
284383996,EMPLOYEE RESOURCES CREDIT UNION,LAWRENCEBURG,TN
284384241,DELTA REFINING COMPANY EFCU,MEMPHIS,TN
284385415,HOLLEY CREDIT UNION,PARIS,TN
286371663,UNITED FIDELITY BANK  FSB,EVANSVILLE,IN
286371676,FIRST FEDERAL SAVINGS BANK,EVANSVILLE,IN
286377764,EVANSVILLE FCU,EVANSVILLE,IN
286377777,LIBERTY FEDERAL CREDIT UNION,EVANSVILLE,IN
286377780,CRANE CREDIT UNION,ODON,IN
286377793,EVANSVILLE FIREFIGHTERS FCU,EVANSVILLE,IN
286377874,STERLING UNITED FED CR UN,EVANSVILLE,IN
286377890,DIAMOND VALLEY FEDERAL CREDIT UNION,EVANSVILLE,IN
286573089,LEGENDS BANK,LINN,MO
286573322,GREAT SOUTHERN BANK,SPRINGFIELD,MO
286573335,GUARANTY BANK,SPRINGFIELD,MO
286573351,SYSTEMATIC SAVINGS BANK,SPRINGFIELD,MO
286580807,CONSERVATION EMPLOYEES C U,JEFFERSON CITY,MO
286580810,DISTRICT 5 HWY C U,JEFFERSON CITY,MO
286580823,EMPLOYMENT SECURITY CU,JEFFERSON CITY,MO
286580852,JC FEDERAL EMPLOYEE CREDIT UNION,JEFFERSON CITY,MO
286580865,RIVER REGION CREDIT UNION,JEFFERSON CITY,MO
286580894,MISSOURI BAPTIST CU,JEFFERSON CITY,MO
286580917,RIVER REGION CREDIT UNION,JEFFERSON CITY,MO
286582708,MULTIPLI CREDIT UNION,SPRINGFIELD,MO
286582711,METRO CREDIT UNION,SPRINGFIELD,MO
286582737,METRO CREDIT UNION,SPRINGFIELD,MO
286582740,ASSEMBLIES OF GOD CU,SPRINGFIELD,MO
286582779,VOLT CREDIT UNION,SPRINGFIELD,MO
286582782,MULTIPLI CREDIT UNION,SPRINGFIELD,MO
286582805,BLUCURRENT CREDIT UNION,SPRINGFIELD,MO
286582834,EDUCATIONAL COMMUNITY CREDIT UNION,SPRINGFIELD,MO
286582850,FOUNDATION CREDIT UNION,SPRINGFIELD,MO
286582876,TELCOMM CREDIT UNION,SPRINGFIELD,MO
286586254,MO ELEC COOP EMPLOYEE C.U.,JEFFERSON CITY,MO
286586416,MERCY CREDIT UNION,SPRINGFIELD,MO
291070001,HUNTINGTON NATIONAL BANK,COLUMBUS,OH
291073231,ANOKA HENNEPIN CREDIT UNION,COON RAPIDS,MN
291073503,MAGNIFI FINANCIAL CREDIT UNION,SARTELL,MN
291073833,DANFOSS EMPLOYEES CREDIT UNION,EDEN PRAIRIE,MN
291074065,WEST METRO SCHOOLS CREDIT UNION,HOPKINS,MN
291074308,WINGS FINANCIAL CU,APPLE VALLEY,MN
291074418,ELECTRIC MACHINERY EMPL CREDIT UNION,MINNEAPOLIS,MN
291074502,CITY & COUNTY CREDIT UNION,ST PAUL,MN
291074612,LATVIAN CREDIT UNION,MINNEAPOLIS,MN
291074654,SHAREPOINT CREDIT UNION,BLOOMINGTON,MN
291074696,TOPLINE FINANCIAL CREDIT UNION,MAPLE GROVE,MN
291074719,BUILDING TRADES FEDERAL CR UNION,MAPLE GROVE,MN
291074722,TRUSTONE FINANCIAL CREDIT UNION,PLYMOUTH,MN
291074751,TEAMSTERS CREDIT UNION,BLAINE,MN
291074793,NORTH MEMORIAL FEDERAL CREDIT UNION,MAPLE GROVE,MN
291074971,ROYAL CREDIT UNION,EAU CLAIRE,WI
291074984,SHAREPOINT CREDIT UNION,BLOOMINGTON,MN
291075048,STAR CHOICE CREDIT UNION,BLOOMINGTON,MN
291075080,TRUSTONE FINANCIAL CREDIT UNION,PLYMOUTH,MN
291075103,TORO EMPLOYEES FED CR UN,BLOOMINGTON,MN
291075116,SPIRE CREDIT UNION,FALCON HEIGHTS,MN
291075129,TRUSTONE FINANCIAL CREDIT UNION,PLYMOUTH,MN
291075459,MY CREDIT UNION,BLOOMINGTON,MN
291172530,GOGEBIC COUNTY FCU,BESSEMER,MI
291172543,SETTLERS FEDERAL CREDIT UNION,BRUCE CROSSINGS,MI
291172556,NORTHERN LIGHTS COMMUNITY FCU,CHATHAM,MI
291172569,U.P. STATE CREDIT UNION,ESCANABA,MI
291172598,EMBERS CREDIT UNION,MARQUETTE,MI
291172624,U.P. STATE CREDIT UNION,ESCANABA,MI
291172637,PENINSULA FEDERAL CREDIT UNION,ESCANABA,MI
291172640,GREAT LAKES FIRST FCU,ESCANABA,MI
291172682,BREAKWATER FEDERAL CU,HOUGHTON,MI
291172721,TRUNORTH FEDERAL CREDIT UNION,ISHPEMING,MI
291172747,IRON MT-KINGSFORD COMMUNITY FCU,KINGSFORD,MI
291172763,BARAGA COUNTY FEDERAL CREDIT UNION,L'ANSE,MI
291172776,TORCH LAKE FEDERAL CU,LAURIUM,MI
291172789,LIMESTONE FEDERAL CRED UN,MANISTIQUE,MI
291172792,MANISTIQUE FEDERAL CU,MANISTIQUE,MI
291172844,EMBERS CREDIT UNION,MARQUETTE,MI
291172860,MARQUETTE COMMUNITY FEDERAL CR UN,MARQUETTE,MI
291172954,EMBERS CREDIT UNION,MARQUETTE,MI
291172967,HONOR CREDIT UNION,ST JOSEPH,MI
291172970,TAHQUAMENON AREA CREDIT UNION,NEWBERRY,MI
291172996,U.P. STATE CREDIT UNION,ESCANABA,MI
291173018,ROCK COMMUNITY FEDERAL CU,ROCK,MI
291173047,CHIPPEWA COUNTY CREDIT UNION,SAULT STE MARIE,MI
291173050,FEDERAL EMPLOYEES CHIPPEWA CO CR UN,SAULT STE MARIE,MI
291173076,SOO COOP CREDIT UNION,SAULT SAINTE MARIE,MI
291173089,INTEGRA FIRST FEDERAL,POWERS,MI
291173102,EMBERS CREDIT UNION,MARQUETTE,MI
291173128,LAKE SUPERIOR CR UN,ONTONAGON,MI
291181013,DETOUR DRUMMOND COMM CU,DRUMMOND ISLAND,MI
291270050,HOME FEDERAL SAVINGS BANK,ROCHESTER,MN
291270270,JACKSON FEDERAL SAVING AND LOAN ASSN,JACKSON,MN
291270416,RIVERWOOD BANK,BAXTER,MN
291270461,HOMETOWN BANK,REDWOOD FALLS,MN
291270571,1ST SECURITY BK-DETROIT LAKES OFF,DETROIT LAKES,MN
291270649,MID-CENTRAL NATIONAL BANK,WADENA,MN
291270665,CITIZENS COMMUNITY FEDERAL NA,ALTOONA,WI
291270717,WORTHINGTON FED SAVINGS BANK  FSB,WORTHINGTON,MN
291271004,AMERICAN FEDERAL BANK,FARGO,ND
291271240,RIVERWOOD BANK,BAXTER,MN
291271305,FIRST FARMERS AND MERCHANTS NATL BK,FAIRMONT,MN
291273316,ELY AREA CREDIT UNION,ELY,MN
291273510,NORTH STAR CREDIT UNION,COOK,MN
291273549,DAWSON CO OP CREDIT UNION,DAWSON,MN
291273552,DEER RIVER COOP CR UNION,DEER RIVER,MN
291273882,ELY AREA CREDIT UNION,ELY,MN
291273905,EMBARRASS VERMILLION FED CR UNION,AURORA,MN
291273947,DAWSON CO OP CREDIT UNION,DAWSON,MN
291273950,DAWSON CO OP CREDIT UNION,DAWSON,MN
291274014,MEMBERS COOPERATIVE CREDIT UNION,CLOQUET,MN
291274030,HIBBING COOPERATIVE CU,HIBBING,MN
291274085,NORTHRIDGE COMMUNITY CREDIT UNION,HOYT LAKES,MN
291274108,TRUSTAR FEDERAL CR UN,INTERNATIONAL FALLS,MN
291275194,CO-OP CREDIT UNION,BENSON,MN
291275408,RED LAKE CO-OP FCU,RED LAKE FALLS,MN
291276481,NORTH SHORE FEDERAL CREDIT UNION,SILVER BAY,MN
291276591,TWO HARBORS FCU,TWO HARBORS,MN
291276601,VIRGINIA COOP CREDIT UNION,VIRGINIA,MN
291276630,AFFINITY PLUS FEDERAL CREDIT UNION,ST PAUL,MN
291281560,LEADING EDGE CREDIT UNION,WORTHINGTON,MN
291370918,GATE CITY BANK,FARGO,ND
291378130,CAPITAL CREDIT UNION,BISMARCK,ND
291378198,VUE COMMUNITY CREDIT UNION,BISMARCK,ND
291378266,FIRST COMMUNITY CREDIT UNION,JAMESTOWN,ND
291378295,DAKOTA PLAINS CREDIT UNION,EDGELEY,ND
291378321,CCE FEDERAL CREDIT UNION,FARGO,ND
291378334,UNITED SAVINGS CREDIT UNION,DILLWORTH,MN
291378376,POSTAL FAMILY FEDERAL CREDIT UNION,FARGO,ND
291378389,FARGO PUBLIC SCHOOLS FCU,FARGO,ND
291378392,FARGO VA FEDERAL CU,FARGO,ND
291378402,FFE FEDERAL CR UN,FARGO,ND
291378460,FREEDOM COMMUNITY CREDIT UNION,FARGO,ND
291378486,UNITED SAVINGS CU,DILWORTH,MN
291378512,FLASHER COMMUNITY CREDIT UNION,FLASHER,ND
291378538,FIRST COMMUNITY CREDIT UNION,JAMESTOWN,ND
291378554,NORTHERN VALLEY FEDERAL CU,GRAND FORKS,ND
291378583,RIVERFORK FEDERAL CR UN,GRAND FORKS,ND
291378606,AREA COMMUNITY CREDIT UNION,GRAND FORKS,ND
291378635,MED PARK C U,GRAND FORKS,ND
291378648,UNIVERSITY FED CR UN,GRAND FORKS,ND
291378693,FIRST COMMUNITY CREDIT UNION,JAMESTOWN,ND
291378745,HOMETOWN CREDIT UNION,KULM,ND
291378758,LAMOURE CREDIT UNION,LAMOURE,ND
291378774,NORTH STAR COMMUNITY CREDIT UNION,MADDOCK,ND
291378790,RAILWAY CREDIT UNION,MANDAN,ND
291378813,GREAT RIVER FEDERAL CREDIT UNION,SAUK RAPIDS,MN
291378826,NORTH STAR COMMUNITY CREDIT UNION,MADDOCK,ND
291378839,MINOT AREA SCHOOLS FEDERAL CU,MINOT,ND
291378868,NORTH STAR COMMUNITY CREDIT UNION,MADDOCK,ND
291378871,TOWN & COUNTRY CREDIT UNION,MINOT,ND
291378884,ASPIRE COMMUNITY FEDERAL CU,MINOT,ND
291378897,AFFINITY FIRST FEDERAL CREDIT UNION,MINOT,ND
291378936,COMMUNITY CREDIT UNION,NEW ROCKFORD,ND
291378949,CAPITAL CREDIT UNION,BISMARCK,ND
291379126,DAKOTA WEST CREDIT UNION,WATFORD CITY,ND
291379142,WESTERN COOPERATIVE CR UN,WILLISTON,ND
291381570,CAPITAL CREDIT UNION,BISMARCK,ND
291471011,FIRST DAKOTA NATIONAL BANK,YANKTON,SD
291471024,PATHWARD  NATIONAL ASSOCIATION,SIOUX FALLS,SD
291471066,FIRST INTERSTATE BANK,BILLINGS,MT
291471134,FIRST INTERSTATE BANK,BILLINGS,MT
291471419,FIRST WESTERN FEDERAL SAVINGS BANK,RAPID CITY,SD
291479178,AREA FEDERAL CREDIT UNION,ABERDEEN,SD
291479220,HIGHMARK FEDERAL CREDIT UNION,RAPID CITY,SD
291479233,NORSTAR FEDERAL CREDIT UNION,BRITTON,SD
291479291,SENTINEL FEDERAL CREDIT UNION,BOX ELDER,SD
291479301,NORTHERN HILLS FEDERAL CREDIT UNION,STURGIS,SD
291479356,DAKOTALAND FEDERAL CR UN,HURON,SD
291479372,HURON CNW FCU,HURON,SD
291479385,HURON AREA ED FCU,HURON,SD
291479408,HB TELCO FED CR UN,HURON,SD
291479424,M-O FEDERAL CREDIT UNION,HURON,SD
291479440,DAKOTA PLAINS FEDERAL CU,LEMMON,SD
291479453,EAST RIVER FEDERAL CREDIT UNION,MADISON,SD
291479518,PALACE CITY FCU,MITCHELL,SD
291479550,FT RANDALL FCU,WAGNER,SD
291479563,OAHE FEDERAL CREDIT UNION,PIERRE,SD
291479592,BLACK HILLS FEDERAL CREDIT UNION,RAPID CITY,SD
291479602,DACOTAH FCU,RAPID CITY,SD
291479615,MINUTEMAN FCU,RAPID CITY,SD
291479657,RAPID CITY MEDICAL FCU,RAPID CITY,SD
291479660,ASPEN FEDERAL CREDIT UNION,RAPID CITY,SD
291479673,SENTINEL FEDERAL CREDIT UNION,BOX ELDER,SD
291479686,HIGHMARK FEDERAL CREDIT UNION,RAPID CITY,SD
291479699,RUSHMORE ELECTRIC FEDERAL CR UN,RAPID CITY,SD
291479738,DAKOTA STAR FEDERAL CREDIT UNION,RAPID CITY,SD
291479770,LEVO FEDERAL CREDIT UNION,SIOUX FALLS,SD
291479783,FIRST CENTURY FEDERAL CR UN,SIOUX FALLS,SD
291479806,BLUESTONE FEDERAL CREDIT UNION,SIOUX FALLS,SD
291479835,VOYAGE FEDERAL CREDIT UNION,SIOUX FALLS,SD
291479877,VOYAGE FEDERAL CREDIT UINON,SIOUX FALLS,SD
291479903,SERVICE FIRST FEDERAL CREDIT UNION,SIOUX FALLS,SD
291479929,BLUESTONE FEDERAL CREDIT UNION,SIOUX FALLS,SD
291479945,BLUESTONE FEDERAL CREDIT UNION,SIOUX FALLS,SD
291479974,LEVO FEDERAL CREDIT UNION,SIOUX FALLS,SD
291479987,VOYAGE FEDERAL CREDIT UNION,SIOUX FALLS,SD
291480015,COTEAU VALLEY FEDERAL CREDIT UNION,SISSETON,SD
291480028,INTERFAITH FEDERAL CREDIT UNION,MONTCLAIR,CA
291480044,VERMILLION FEDERAL CREDIT UNION,VERMILLION,SD
291480060,SIOUX VALLEY COOP CR UN,WATERTOWN,SD
291480073,AVANTI FEDERAL CREDIT UNION,WATERTOWN,SD
291480141,EXPLORERS FEDERAL CREDIT UNION,YANKTON,SD
291481441,CONSUMERS FEDERAL CREDIT UNION,GREGORY,SD
291481496,HEALTHCARE PLUS FCU,ABERDEEN,SD
291481548,SISSETON-WAHPETON FEDERAL CREDIT UN,AGENCY VILLAGE,SD
291571267,LADYSMITH FEDERAL SAVINGS & LOAN,LADYSMITH,WI
291571270,PREVAIL BANK,MEDFORD,WI
291571283,CROSSBRIDGE COMMUNITY BANK,TOMAHAWK,WI
291571348,CROSSBRIDGE COMMUNITY BANK,TOMAHAWK,WI
291580151,ARCADIA CREDIT UNION,ARCADIA,WI
291580313,RIPCO CREDIT UNION,RHINELANDER,WI
291580504,IRON COUNTY COMMUNITY CREDIT UNION,HURLEY,WI
291580559,ROYAL CREDIT UNION,EAU CLAIRE,WI
291580562,TAYLOR CREDIT UNION,MEDFORD,WI
291580614,PARK CITY CREDIT UNION,MERRILL,WI
291580698,NORTHWOODS COMMUNITY CREDIT UNION,PARK FALLS,WI
291580708,CONNEXUS CREDIT UNION,WAUSAU,WI
291580711,RIPCO CREDIT UNION,RHINELANDER,WI
291580724,LAKEWOOD CREDIT UNION,RIB LAKE,WI
291580782,CO-OP CREDIT UNION,BLACK RIVER FALLS,WI
291871226,CUMBERLAND FEDERAL BANK FSB,CUMBERLAND,WI
291871336,SUPERIOR SAVINGS BANK,SUPERIOR,WI
291871352,ASSOCIATED BANK N.A.,GREEN BAY,WI
291878575,GOVERNMENTAL EMPLOYEES CR UN,LA CROSSE,WI
291880330,CITIZENS COMMUNITY FEDERAL,ALTOONA,WI
291880369,MARINE CREDIT UNION,LA CROSSE,WI
291880411,ROYAL CREDIT UNION,EAU CLAIRE,WI
291880424,ROYAL CREDIT UNION,EAU CLAIRE,WI
291880437,ROYAL CREDIT UNION,EAU CLAIRE,WI
291880495,HAYWARD COMMUNITY CU,HAYWARD,WI
291880589,WESTCONSIN CREDIT UNION,MENOMONIE,WI
291880767,INDIANHEAD CREDIT UNION,SPOONER,WI
291880903,CENTRICITY CREDIT UNION,HERMANTOWN,MN
291880916,SUPERIOR CHOICE CREDIT UNION,SUPERIOR,WI
291881041,MARINE CREDIT UNION,LA CROSSE,WI
291881054,DAIRYLAND POWER CR UN,LA CROSSE,WI
291881083,GOVERNMENT EMPLY C U,LA CROSSE,WI
291881096,CO-OP CREDIT UNION,BLK RIVER FALLS,WI
291881119,LACROSSE BURLINGTON CU,LA CROSSE,WI
291881122,FIREFIGHTERS CREDIT UNION,LACROSSE,WI
291881151,MARINE CREDIT UNION,LA CROSSE,WI
291881164,VERVE  A CREDIT UNION,OSHKOSH,WI
291881177,GUNDERSEN CREDIT UNION,LA CROSSE,WI
291881203,MAYO EMPLOYEES FCU,ROCHESTER,MN
291881216,ALTRA FEDERAL CREDIT UNION,ONALASKA,WI
291970033,MIDCOUNTRY BANK,BLOOMINGTON,MN
291970253,WINGS FINANCIAL CREDIT UNION,APPLE VALLEY,MN
291970282,LAKE CITY FEDERAL BANK,LAKE CITY,MN
